Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,5.200E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-01,
Vertical Position,-2.856E+00,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-08,
Horizontal Old Scale,1.000E-05,
Horizontal Old Position,0.000E+00,
Firmware,V1.29,
Mode,Detail,
Waveform Data,
-2.068000e-05,3.26e+00,
-2.067000e-05,3.26e+00,
-2.066000e-05,3.26e+00,
-2.065000e-05,3.26e+00,
-2.064000e-05,3.26e+00,
-2.063000e-05,3.26e+00,
-2.062000e-05,3.26e+00,
-2.061000e-05,3.26e+00,
-2.060000e-05,3.26e+00,
-2.059000e-05,3.26e+00,
-2.058000e-05,3.26e+00,
-2.057000e-05,3.26e+00,
-2.056000e-05,3.26e+00,
-2.055000e-05,3.26e+00,
-2.054000e-05,3.26e+00,
-2.053000e-05,3.26e+00,
-2.052000e-05,3.26e+00,
-2.051000e-05,3.26e+00,
-2.050000e-05,3.26e+00,
-2.049000e-05,3.26e+00,
-2.048000e-05,3.26e+00,
-2.047000e-05,3.26e+00,
-2.046000e-05,3.26e+00,
-2.045000e-05,3.26e+00,
-2.044000e-05,3.26e+00,
-2.043000e-05,3.26e+00,
-2.042000e-05,3.26e+00,
-2.041000e-05,3.26e+00,
-2.040000e-05,3.26e+00,
-2.039000e-05,3.26e+00,
-2.038000e-05,3.26e+00,
-2.037000e-05,3.26e+00,
-2.036000e-05,3.26e+00,
-2.035000e-05,3.26e+00,
-2.034000e-05,3.26e+00,
-2.033000e-05,3.26e+00,
-2.032000e-05,3.26e+00,
-2.031000e-05,3.26e+00,
-2.030000e-05,3.26e+00,
-2.029000e-05,3.26e+00,
-2.028000e-05,3.26e+00,
-2.027000e-05,3.26e+00,
-2.026000e-05,3.26e+00,
-2.025000e-05,3.26e+00,
-2.024000e-05,3.26e+00,
-2.023000e-05,3.26e+00,
-2.022000e-05,3.26e+00,
-2.021000e-05,3.26e+00,
-2.020000e-05,3.26e+00,
-2.019000e-05,3.26e+00,
-2.018000e-05,3.26e+00,
-2.017000e-05,3.26e+00,
-2.016000e-05,3.26e+00,
-2.015000e-05,3.26e+00,
-2.014000e-05,3.26e+00,
-2.013000e-05,3.26e+00,
-2.012000e-05,3.26e+00,
-2.011000e-05,3.26e+00,
-2.010000e-05,3.26e+00,
-2.009000e-05,3.26e+00,
-2.008000e-05,3.26e+00,
-2.007000e-05,3.26e+00,
-2.006000e-05,3.26e+00,
-2.005000e-05,3.26e+00,
-2.004000e-05,3.26e+00,
-2.003000e-05,3.26e+00,
-2.002000e-05,3.26e+00,
-2.001000e-05,3.26e+00,
-2.000000e-05,3.26e+00,
-1.999000e-05,3.26e+00,
-1.998000e-05,3.26e+00,
-1.997000e-05,3.26e+00,
-1.996000e-05,3.26e+00,
-1.995000e-05,3.26e+00,
-1.994000e-05,3.26e+00,
-1.993000e-05,3.26e+00,
-1.992000e-05,3.26e+00,
-1.991000e-05,3.26e+00,
-1.990000e-05,3.26e+00,
-1.989000e-05,3.26e+00,
-1.988000e-05,3.26e+00,
-1.987000e-05,3.26e+00,
-1.986000e-05,3.26e+00,
-1.985000e-05,3.26e+00,
-1.984000e-05,3.26e+00,
-1.983000e-05,3.26e+00,
-1.982000e-05,3.26e+00,
-1.981000e-05,3.26e+00,
-1.980000e-05,3.26e+00,
-1.979000e-05,3.26e+00,
-1.978000e-05,3.26e+00,
-1.977000e-05,3.26e+00,
-1.976000e-05,3.26e+00,
-1.975000e-05,3.26e+00,
-1.974000e-05,3.26e+00,
-1.973000e-05,3.26e+00,
-1.972000e-05,3.26e+00,
-1.971000e-05,3.26e+00,
-1.970000e-05,3.26e+00,
-1.969000e-05,3.26e+00,
-1.968000e-05,3.26e+00,
-1.967000e-05,3.26e+00,
-1.966000e-05,3.26e+00,
-1.965000e-05,3.26e+00,
-1.964000e-05,3.26e+00,
-1.963000e-05,3.26e+00,
-1.962000e-05,3.26e+00,
-1.961000e-05,3.26e+00,
-1.960000e-05,3.26e+00,
-1.959000e-05,3.26e+00,
-1.958000e-05,3.26e+00,
-1.957000e-05,3.26e+00,
-1.956000e-05,3.26e+00,
-1.955000e-05,3.26e+00,
-1.954000e-05,3.26e+00,
-1.953000e-05,3.26e+00,
-1.952000e-05,3.26e+00,
-1.951000e-05,3.26e+00,
-1.950000e-05,3.26e+00,
-1.949000e-05,3.26e+00,
-1.948000e-05,3.26e+00,
-1.947000e-05,3.26e+00,
-1.946000e-05,3.26e+00,
-1.945000e-05,3.26e+00,
-1.944000e-05,3.26e+00,
-1.943000e-05,3.26e+00,
-1.942000e-05,3.26e+00,
-1.941000e-05,3.26e+00,
-1.940000e-05,3.26e+00,
-1.939000e-05,3.26e+00,
-1.938000e-05,3.26e+00,
-1.937000e-05,3.26e+00,
-1.936000e-05,3.26e+00,
-1.935000e-05,3.26e+00,
-1.934000e-05,3.26e+00,
-1.933000e-05,3.26e+00,
-1.932000e-05,3.26e+00,
-1.931000e-05,3.26e+00,
-1.930000e-05,3.26e+00,
-1.929000e-05,3.26e+00,
-1.928000e-05,3.26e+00,
-1.927000e-05,3.26e+00,
-1.926000e-05,3.26e+00,
-1.925000e-05,3.26e+00,
-1.924000e-05,3.26e+00,
-1.923000e-05,3.26e+00,
-1.922000e-05,3.26e+00,
-1.921000e-05,3.26e+00,
-1.920000e-05,3.26e+00,
-1.919000e-05,3.26e+00,
-1.918000e-05,3.26e+00,
-1.917000e-05,3.26e+00,
-1.916000e-05,3.26e+00,
-1.915000e-05,3.26e+00,
-1.914000e-05,3.26e+00,
-1.913000e-05,3.26e+00,
-1.912000e-05,3.26e+00,
-1.911000e-05,3.26e+00,
-1.910000e-05,3.26e+00,
-1.909000e-05,3.26e+00,
-1.908000e-05,3.26e+00,
-1.907000e-05,3.26e+00,
-1.906000e-05,3.26e+00,
-1.905000e-05,3.26e+00,
-1.904000e-05,3.26e+00,
-1.903000e-05,3.26e+00,
-1.902000e-05,3.26e+00,
-1.901000e-05,3.26e+00,
-1.900000e-05,3.26e+00,
-1.899000e-05,3.26e+00,
-1.898000e-05,3.26e+00,
-1.897000e-05,3.26e+00,
-1.896000e-05,3.26e+00,
-1.895000e-05,3.26e+00,
-1.894000e-05,3.26e+00,
-1.893000e-05,3.26e+00,
-1.892000e-05,3.26e+00,
-1.891000e-05,3.26e+00,
-1.890000e-05,3.26e+00,
-1.889000e-05,3.26e+00,
-1.888000e-05,3.26e+00,
-1.887000e-05,3.26e+00,
-1.886000e-05,3.26e+00,
-1.885000e-05,3.26e+00,
-1.884000e-05,3.26e+00,
-1.883000e-05,3.26e+00,
-1.882000e-05,3.26e+00,
-1.881000e-05,3.26e+00,
-1.880000e-05,3.26e+00,
-1.879000e-05,3.26e+00,
-1.878000e-05,3.26e+00,
-1.877000e-05,3.26e+00,
-1.876000e-05,3.26e+00,
-1.875000e-05,3.26e+00,
-1.874000e-05,3.26e+00,
-1.873000e-05,3.26e+00,
-1.872000e-05,3.26e+00,
-1.871000e-05,3.26e+00,
-1.870000e-05,3.26e+00,
-1.869000e-05,3.26e+00,
-1.868000e-05,3.26e+00,
-1.867000e-05,3.26e+00,
-1.866000e-05,3.26e+00,
-1.865000e-05,3.26e+00,
-1.864000e-05,3.26e+00,
-1.863000e-05,3.26e+00,
-1.862000e-05,3.26e+00,
-1.861000e-05,3.26e+00,
-1.860000e-05,3.26e+00,
-1.859000e-05,3.26e+00,
-1.858000e-05,3.26e+00,
-1.857000e-05,3.26e+00,
-1.856000e-05,3.26e+00,
-1.855000e-05,3.26e+00,
-1.854000e-05,3.26e+00,
-1.853000e-05,3.26e+00,
-1.852000e-05,3.26e+00,
-1.851000e-05,3.26e+00,
-1.850000e-05,3.26e+00,
-1.849000e-05,3.26e+00,
-1.848000e-05,3.26e+00,
-1.847000e-05,3.26e+00,
-1.846000e-05,3.26e+00,
-1.845000e-05,3.26e+00,
-1.844000e-05,3.26e+00,
-1.843000e-05,3.26e+00,
-1.842000e-05,3.26e+00,
-1.841000e-05,3.26e+00,
-1.840000e-05,3.26e+00,
-1.839000e-05,3.26e+00,
-1.838000e-05,3.26e+00,
-1.837000e-05,3.26e+00,
-1.836000e-05,3.26e+00,
-1.835000e-05,3.26e+00,
-1.834000e-05,3.26e+00,
-1.833000e-05,3.26e+00,
-1.832000e-05,3.26e+00,
-1.831000e-05,3.26e+00,
-1.830000e-05,3.26e+00,
-1.829000e-05,3.26e+00,
-1.828000e-05,3.26e+00,
-1.827000e-05,3.26e+00,
-1.826000e-05,3.26e+00,
-1.825000e-05,3.26e+00,
-1.824000e-05,3.26e+00,
-1.823000e-05,3.26e+00,
-1.822000e-05,3.26e+00,
-1.821000e-05,3.26e+00,
-1.820000e-05,3.26e+00,
-1.819000e-05,3.26e+00,
-1.818000e-05,3.26e+00,
-1.817000e-05,3.26e+00,
-1.816000e-05,3.26e+00,
-1.815000e-05,3.26e+00,
-1.814000e-05,3.26e+00,
-1.813000e-05,3.26e+00,
-1.812000e-05,3.26e+00,
-1.811000e-05,3.26e+00,
-1.810000e-05,3.26e+00,
-1.809000e-05,3.26e+00,
-1.808000e-05,3.26e+00,
-1.807000e-05,3.26e+00,
-1.806000e-05,3.26e+00,
-1.805000e-05,3.26e+00,
-1.804000e-05,3.26e+00,
-1.803000e-05,3.26e+00,
-1.802000e-05,3.26e+00,
-1.801000e-05,3.26e+00,
-1.800000e-05,3.26e+00,
-1.799000e-05,3.26e+00,
-1.798000e-05,3.26e+00,
-1.797000e-05,3.26e+00,
-1.796000e-05,3.26e+00,
-1.795000e-05,3.26e+00,
-1.794000e-05,3.26e+00,
-1.793000e-05,3.26e+00,
-1.792000e-05,3.26e+00,
-1.791000e-05,3.26e+00,
-1.790000e-05,3.26e+00,
-1.789000e-05,3.26e+00,
-1.788000e-05,3.26e+00,
-1.787000e-05,3.26e+00,
-1.786000e-05,3.26e+00,
-1.785000e-05,3.26e+00,
-1.784000e-05,3.26e+00,
-1.783000e-05,3.26e+00,
-1.782000e-05,3.26e+00,
-1.781000e-05,3.26e+00,
-1.780000e-05,3.26e+00,
-1.779000e-05,3.26e+00,
-1.778000e-05,3.26e+00,
-1.777000e-05,3.26e+00,
-1.776000e-05,3.26e+00,
-1.775000e-05,3.26e+00,
-1.774000e-05,3.26e+00,
-1.773000e-05,3.26e+00,
-1.772000e-05,3.26e+00,
-1.771000e-05,3.26e+00,
-1.770000e-05,3.26e+00,
-1.769000e-05,3.26e+00,
-1.768000e-05,3.26e+00,
-1.767000e-05,3.26e+00,
-1.766000e-05,3.26e+00,
-1.765000e-05,3.26e+00,
-1.764000e-05,3.26e+00,
-1.763000e-05,3.26e+00,
-1.762000e-05,3.26e+00,
-1.761000e-05,3.26e+00,
-1.760000e-05,3.26e+00,
-1.759000e-05,3.26e+00,
-1.758000e-05,3.26e+00,
-1.757000e-05,3.26e+00,
-1.756000e-05,3.26e+00,
-1.755000e-05,3.26e+00,
-1.754000e-05,3.26e+00,
-1.753000e-05,3.26e+00,
-1.752000e-05,3.26e+00,
-1.751000e-05,3.26e+00,
-1.750000e-05,3.26e+00,
-1.749000e-05,3.26e+00,
-1.748000e-05,3.26e+00,
-1.747000e-05,3.26e+00,
-1.746000e-05,3.26e+00,
-1.745000e-05,3.26e+00,
-1.744000e-05,3.26e+00,
-1.743000e-05,3.26e+00,
-1.742000e-05,3.26e+00,
-1.741000e-05,3.26e+00,
-1.740000e-05,3.26e+00,
-1.739000e-05,3.26e+00,
-1.738000e-05,3.26e+00,
-1.737000e-05,3.26e+00,
-1.736000e-05,3.26e+00,
-1.735000e-05,3.26e+00,
-1.734000e-05,3.26e+00,
-1.733000e-05,3.26e+00,
-1.732000e-05,3.26e+00,
-1.731000e-05,3.26e+00,
-1.730000e-05,3.26e+00,
-1.729000e-05,3.26e+00,
-1.728000e-05,3.26e+00,
-1.727000e-05,3.26e+00,
-1.726000e-05,3.26e+00,
-1.725000e-05,3.26e+00,
-1.724000e-05,3.26e+00,
-1.723000e-05,3.26e+00,
-1.722000e-05,3.26e+00,
-1.721000e-05,3.26e+00,
-1.720000e-05,3.26e+00,
-1.719000e-05,3.26e+00,
-1.718000e-05,3.26e+00,
-1.717000e-05,3.26e+00,
-1.716000e-05,3.26e+00,
-1.715000e-05,3.26e+00,
-1.714000e-05,3.26e+00,
-1.713000e-05,3.26e+00,
-1.712000e-05,3.26e+00,
-1.711000e-05,3.26e+00,
-1.710000e-05,3.26e+00,
-1.709000e-05,3.26e+00,
-1.708000e-05,3.26e+00,
-1.707000e-05,3.26e+00,
-1.706000e-05,3.26e+00,
-1.705000e-05,3.26e+00,
-1.704000e-05,3.26e+00,
-1.703000e-05,3.26e+00,
-1.702000e-05,3.26e+00,
-1.701000e-05,3.26e+00,
-1.700000e-05,3.26e+00,
-1.699000e-05,3.26e+00,
-1.698000e-05,3.26e+00,
-1.697000e-05,3.26e+00,
-1.696000e-05,3.26e+00,
-1.695000e-05,3.26e+00,
-1.694000e-05,3.26e+00,
-1.693000e-05,3.26e+00,
-1.692000e-05,3.26e+00,
-1.691000e-05,3.26e+00,
-1.690000e-05,3.26e+00,
-1.689000e-05,3.26e+00,
-1.688000e-05,3.26e+00,
-1.687000e-05,3.26e+00,
-1.686000e-05,3.26e+00,
-1.685000e-05,3.26e+00,
-1.684000e-05,3.26e+00,
-1.683000e-05,3.26e+00,
-1.682000e-05,3.26e+00,
-1.681000e-05,3.26e+00,
-1.680000e-05,3.26e+00,
-1.679000e-05,3.26e+00,
-1.678000e-05,3.26e+00,
-1.677000e-05,3.26e+00,
-1.676000e-05,3.26e+00,
-1.675000e-05,3.26e+00,
-1.674000e-05,3.26e+00,
-1.673000e-05,3.26e+00,
-1.672000e-05,3.26e+00,
-1.671000e-05,3.26e+00,
-1.670000e-05,3.26e+00,
-1.669000e-05,3.26e+00,
-1.668000e-05,3.26e+00,
-1.667000e-05,3.26e+00,
-1.666000e-05,3.26e+00,
-1.665000e-05,3.26e+00,
-1.664000e-05,3.26e+00,
-1.663000e-05,3.26e+00,
-1.662000e-05,3.26e+00,
-1.661000e-05,3.26e+00,
-1.660000e-05,3.26e+00,
-1.659000e-05,3.26e+00,
-1.658000e-05,3.26e+00,
-1.657000e-05,3.26e+00,
-1.656000e-05,3.26e+00,
-1.655000e-05,3.26e+00,
-1.654000e-05,3.26e+00,
-1.653000e-05,3.26e+00,
-1.652000e-05,3.26e+00,
-1.651000e-05,3.26e+00,
-1.650000e-05,3.26e+00,
-1.649000e-05,3.26e+00,
-1.648000e-05,3.26e+00,
-1.647000e-05,3.26e+00,
-1.646000e-05,3.26e+00,
-1.645000e-05,3.26e+00,
-1.644000e-05,3.26e+00,
-1.643000e-05,3.26e+00,
-1.642000e-05,3.26e+00,
-1.641000e-05,3.26e+00,
-1.640000e-05,3.26e+00,
-1.639000e-05,3.26e+00,
-1.638000e-05,3.26e+00,
-1.637000e-05,3.26e+00,
-1.636000e-05,3.26e+00,
-1.635000e-05,3.26e+00,
-1.634000e-05,3.26e+00,
-1.633000e-05,3.26e+00,
-1.632000e-05,3.26e+00,
-1.631000e-05,3.26e+00,
-1.630000e-05,3.26e+00,
-1.629000e-05,3.26e+00,
-1.628000e-05,3.26e+00,
-1.627000e-05,3.26e+00,
-1.626000e-05,3.26e+00,
-1.625000e-05,3.26e+00,
-1.624000e-05,3.26e+00,
-1.623000e-05,3.26e+00,
-1.622000e-05,3.26e+00,
-1.621000e-05,3.26e+00,
-1.620000e-05,3.26e+00,
-1.619000e-05,3.26e+00,
-1.618000e-05,3.26e+00,
-1.617000e-05,3.26e+00,
-1.616000e-05,3.26e+00,
-1.615000e-05,3.26e+00,
-1.614000e-05,3.26e+00,
-1.613000e-05,3.26e+00,
-1.612000e-05,3.26e+00,
-1.611000e-05,3.26e+00,
-1.610000e-05,3.26e+00,
-1.609000e-05,3.26e+00,
-1.608000e-05,3.26e+00,
-1.607000e-05,3.26e+00,
-1.606000e-05,3.26e+00,
-1.605000e-05,3.26e+00,
-1.604000e-05,3.26e+00,
-1.603000e-05,3.26e+00,
-1.602000e-05,3.26e+00,
-1.601000e-05,3.26e+00,
-1.600000e-05,3.26e+00,
-1.599000e-05,3.26e+00,
-1.598000e-05,3.26e+00,
-1.597000e-05,3.26e+00,
-1.596000e-05,3.26e+00,
-1.595000e-05,3.26e+00,
-1.594000e-05,3.26e+00,
-1.593000e-05,3.26e+00,
-1.592000e-05,3.26e+00,
-1.591000e-05,3.26e+00,
-1.590000e-05,3.26e+00,
-1.589000e-05,3.26e+00,
-1.588000e-05,3.26e+00,
-1.587000e-05,3.26e+00,
-1.586000e-05,3.26e+00,
-1.585000e-05,3.26e+00,
-1.584000e-05,3.26e+00,
-1.583000e-05,3.26e+00,
-1.582000e-05,3.26e+00,
-1.581000e-05,3.26e+00,
-1.580000e-05,3.26e+00,
-1.579000e-05,3.26e+00,
-1.578000e-05,3.26e+00,
-1.577000e-05,3.26e+00,
-1.576000e-05,3.26e+00,
-1.575000e-05,3.26e+00,
-1.574000e-05,3.26e+00,
-1.573000e-05,3.26e+00,
-1.572000e-05,3.26e+00,
-1.571000e-05,3.26e+00,
-1.570000e-05,3.26e+00,
-1.569000e-05,3.26e+00,
-1.568000e-05,3.26e+00,
-1.567000e-05,3.26e+00,
-1.566000e-05,3.26e+00,
-1.565000e-05,3.26e+00,
-1.564000e-05,3.26e+00,
-1.563000e-05,3.26e+00,
-1.562000e-05,3.26e+00,
-1.561000e-05,3.26e+00,
-1.560000e-05,3.26e+00,
-1.559000e-05,3.26e+00,
-1.558000e-05,3.26e+00,
-1.557000e-05,3.26e+00,
-1.556000e-05,3.26e+00,
-1.555000e-05,3.26e+00,
-1.554000e-05,3.26e+00,
-1.553000e-05,3.26e+00,
-1.552000e-05,3.26e+00,
-1.551000e-05,3.26e+00,
-1.550000e-05,3.26e+00,
-1.549000e-05,3.26e+00,
-1.548000e-05,3.26e+00,
-1.547000e-05,3.26e+00,
-1.546000e-05,3.26e+00,
-1.545000e-05,3.26e+00,
-1.544000e-05,3.26e+00,
-1.543000e-05,3.26e+00,
-1.542000e-05,3.26e+00,
-1.541000e-05,3.26e+00,
-1.540000e-05,3.26e+00,
-1.539000e-05,3.26e+00,
-1.538000e-05,3.26e+00,
-1.537000e-05,3.26e+00,
-1.536000e-05,3.26e+00,
-1.535000e-05,3.26e+00,
-1.534000e-05,3.26e+00,
-1.533000e-05,3.26e+00,
-1.532000e-05,3.26e+00,
-1.531000e-05,3.26e+00,
-1.530000e-05,3.26e+00,
-1.529000e-05,3.26e+00,
-1.528000e-05,3.26e+00,
-1.527000e-05,3.26e+00,
-1.526000e-05,3.26e+00,
-1.525000e-05,3.26e+00,
-1.524000e-05,3.26e+00,
-1.523000e-05,3.26e+00,
-1.522000e-05,3.26e+00,
-1.521000e-05,3.26e+00,
-1.520000e-05,3.26e+00,
-1.519000e-05,3.26e+00,
-1.518000e-05,3.26e+00,
-1.517000e-05,3.26e+00,
-1.516000e-05,3.26e+00,
-1.515000e-05,3.26e+00,
-1.514000e-05,3.26e+00,
-1.513000e-05,3.26e+00,
-1.512000e-05,3.26e+00,
-1.511000e-05,3.26e+00,
-1.510000e-05,3.26e+00,
-1.509000e-05,3.26e+00,
-1.508000e-05,3.26e+00,
-1.507000e-05,3.26e+00,
-1.506000e-05,3.26e+00,
-1.505000e-05,3.26e+00,
-1.504000e-05,3.26e+00,
-1.503000e-05,3.26e+00,
-1.502000e-05,3.26e+00,
-1.501000e-05,3.26e+00,
-1.500000e-05,3.26e+00,
-1.499000e-05,3.26e+00,
-1.498000e-05,3.26e+00,
-1.497000e-05,3.26e+00,
-1.496000e-05,3.26e+00,
-1.495000e-05,3.26e+00,
-1.494000e-05,3.26e+00,
-1.493000e-05,3.26e+00,
-1.492000e-05,3.26e+00,
-1.491000e-05,3.26e+00,
-1.490000e-05,3.26e+00,
-1.489000e-05,3.26e+00,
-1.488000e-05,3.26e+00,
-1.487000e-05,3.26e+00,
-1.486000e-05,3.26e+00,
-1.485000e-05,3.26e+00,
-1.484000e-05,3.26e+00,
-1.483000e-05,3.26e+00,
-1.482000e-05,3.26e+00,
-1.481000e-05,3.26e+00,
-1.480000e-05,3.26e+00,
-1.479000e-05,3.26e+00,
-1.478000e-05,3.26e+00,
-1.477000e-05,3.26e+00,
-1.476000e-05,3.26e+00,
-1.475000e-05,3.26e+00,
-1.474000e-05,3.26e+00,
-1.473000e-05,3.26e+00,
-1.472000e-05,3.26e+00,
-1.471000e-05,3.26e+00,
-1.470000e-05,3.26e+00,
-1.469000e-05,3.26e+00,
-1.468000e-05,3.26e+00,
-1.467000e-05,3.26e+00,
-1.466000e-05,3.26e+00,
-1.465000e-05,3.26e+00,
-1.464000e-05,3.26e+00,
-1.463000e-05,3.26e+00,
-1.462000e-05,3.26e+00,
-1.461000e-05,3.26e+00,
-1.460000e-05,3.26e+00,
-1.459000e-05,3.26e+00,
-1.458000e-05,3.26e+00,
-1.457000e-05,3.26e+00,
-1.456000e-05,3.26e+00,
-1.455000e-05,3.26e+00,
-1.454000e-05,3.26e+00,
-1.453000e-05,3.26e+00,
-1.452000e-05,3.26e+00,
-1.451000e-05,3.26e+00,
-1.450000e-05,3.26e+00,
-1.449000e-05,3.26e+00,
-1.448000e-05,3.26e+00,
-1.447000e-05,3.26e+00,
-1.446000e-05,3.26e+00,
-1.445000e-05,3.26e+00,
-1.444000e-05,3.26e+00,
-1.443000e-05,3.26e+00,
-1.442000e-05,3.26e+00,
-1.441000e-05,3.26e+00,
-1.440000e-05,3.26e+00,
-1.439000e-05,3.26e+00,
-1.438000e-05,3.26e+00,
-1.437000e-05,3.26e+00,
-1.436000e-05,3.26e+00,
-1.435000e-05,3.26e+00,
-1.434000e-05,3.26e+00,
-1.433000e-05,3.26e+00,
-1.432000e-05,3.26e+00,
-1.431000e-05,3.26e+00,
-1.430000e-05,3.26e+00,
-1.429000e-05,3.26e+00,
-1.428000e-05,3.26e+00,
-1.427000e-05,3.26e+00,
-1.426000e-05,3.26e+00,
-1.425000e-05,3.26e+00,
-1.424000e-05,3.26e+00,
-1.423000e-05,3.26e+00,
-1.422000e-05,3.26e+00,
-1.421000e-05,3.26e+00,
-1.420000e-05,3.26e+00,
-1.419000e-05,3.26e+00,
-1.418000e-05,3.26e+00,
-1.417000e-05,3.26e+00,
-1.416000e-05,3.26e+00,
-1.415000e-05,3.26e+00,
-1.414000e-05,3.26e+00,
-1.413000e-05,3.26e+00,
-1.412000e-05,3.26e+00,
-1.411000e-05,3.26e+00,
-1.410000e-05,3.26e+00,
-1.409000e-05,3.26e+00,
-1.408000e-05,3.26e+00,
-1.407000e-05,3.26e+00,
-1.406000e-05,3.26e+00,
-1.405000e-05,3.26e+00,
-1.404000e-05,3.26e+00,
-1.403000e-05,3.26e+00,
-1.402000e-05,3.26e+00,
-1.401000e-05,3.26e+00,
-1.400000e-05,3.26e+00,
-1.399000e-05,3.26e+00,
-1.398000e-05,3.26e+00,
-1.397000e-05,3.26e+00,
-1.396000e-05,3.26e+00,
-1.395000e-05,3.26e+00,
-1.394000e-05,3.26e+00,
-1.393000e-05,3.26e+00,
-1.392000e-05,3.26e+00,
-1.391000e-05,3.26e+00,
-1.390000e-05,3.26e+00,
-1.389000e-05,3.26e+00,
-1.388000e-05,3.26e+00,
-1.387000e-05,3.26e+00,
-1.386000e-05,3.26e+00,
-1.385000e-05,3.26e+00,
-1.384000e-05,3.26e+00,
-1.383000e-05,3.26e+00,
-1.382000e-05,3.26e+00,
-1.381000e-05,3.26e+00,
-1.380000e-05,3.26e+00,
-1.379000e-05,3.26e+00,
-1.378000e-05,3.26e+00,
-1.377000e-05,3.26e+00,
-1.376000e-05,3.26e+00,
-1.375000e-05,3.26e+00,
-1.374000e-05,3.26e+00,
-1.373000e-05,3.26e+00,
-1.372000e-05,3.26e+00,
-1.371000e-05,3.26e+00,
-1.370000e-05,3.26e+00,
-1.369000e-05,3.26e+00,
-1.368000e-05,3.26e+00,
-1.367000e-05,3.26e+00,
-1.366000e-05,3.26e+00,
-1.365000e-05,3.26e+00,
-1.364000e-05,3.26e+00,
-1.363000e-05,3.26e+00,
-1.362000e-05,3.26e+00,
-1.361000e-05,3.26e+00,
-1.360000e-05,3.26e+00,
-1.359000e-05,3.26e+00,
-1.358000e-05,3.26e+00,
-1.357000e-05,3.26e+00,
-1.356000e-05,3.26e+00,
-1.355000e-05,3.26e+00,
-1.354000e-05,3.26e+00,
-1.353000e-05,3.26e+00,
-1.352000e-05,3.26e+00,
-1.351000e-05,3.26e+00,
-1.350000e-05,3.26e+00,
-1.349000e-05,3.26e+00,
-1.348000e-05,3.26e+00,
-1.347000e-05,3.26e+00,
-1.346000e-05,3.26e+00,
-1.345000e-05,3.26e+00,
-1.344000e-05,3.26e+00,
-1.343000e-05,3.26e+00,
-1.342000e-05,3.26e+00,
-1.341000e-05,3.26e+00,
-1.340000e-05,3.26e+00,
-1.339000e-05,3.26e+00,
-1.338000e-05,3.26e+00,
-1.337000e-05,3.26e+00,
-1.336000e-05,3.26e+00,
-1.335000e-05,3.26e+00,
-1.334000e-05,3.26e+00,
-1.333000e-05,3.26e+00,
-1.332000e-05,3.26e+00,
-1.331000e-05,3.26e+00,
-1.330000e-05,3.26e+00,
-1.329000e-05,3.26e+00,
-1.328000e-05,3.26e+00,
-1.327000e-05,3.26e+00,
-1.326000e-05,3.26e+00,
-1.325000e-05,3.26e+00,
-1.324000e-05,3.26e+00,
-1.323000e-05,3.26e+00,
-1.322000e-05,3.26e+00,
-1.321000e-05,3.26e+00,
-1.320000e-05,3.26e+00,
-1.319000e-05,3.26e+00,
-1.318000e-05,3.26e+00,
-1.317000e-05,3.26e+00,
-1.316000e-05,3.26e+00,
-1.315000e-05,3.26e+00,
-1.314000e-05,3.26e+00,
-1.313000e-05,3.26e+00,
-1.312000e-05,3.26e+00,
-1.311000e-05,3.26e+00,
-1.310000e-05,3.26e+00,
-1.309000e-05,3.26e+00,
-1.308000e-05,3.26e+00,
-1.307000e-05,3.26e+00,
-1.306000e-05,3.26e+00,
-1.305000e-05,3.26e+00,
-1.304000e-05,3.26e+00,
-1.303000e-05,3.26e+00,
-1.302000e-05,3.26e+00,
-1.301000e-05,3.26e+00,
-1.300000e-05,3.26e+00,
-1.299000e-05,3.26e+00,
-1.298000e-05,3.26e+00,
-1.297000e-05,3.26e+00,
-1.296000e-05,3.26e+00,
-1.295000e-05,3.26e+00,
-1.294000e-05,3.26e+00,
-1.293000e-05,3.26e+00,
-1.292000e-05,3.26e+00,
-1.291000e-05,3.26e+00,
-1.290000e-05,3.26e+00,
-1.289000e-05,3.26e+00,
-1.288000e-05,3.26e+00,
-1.287000e-05,3.26e+00,
-1.286000e-05,3.26e+00,
-1.285000e-05,3.26e+00,
-1.284000e-05,3.26e+00,
-1.283000e-05,3.26e+00,
-1.282000e-05,3.26e+00,
-1.281000e-05,3.26e+00,
-1.280000e-05,3.26e+00,
-1.279000e-05,3.26e+00,
-1.278000e-05,3.26e+00,
-1.277000e-05,3.26e+00,
-1.276000e-05,3.26e+00,
-1.275000e-05,3.26e+00,
-1.274000e-05,3.26e+00,
-1.273000e-05,3.26e+00,
-1.272000e-05,3.26e+00,
-1.271000e-05,3.26e+00,
-1.270000e-05,3.26e+00,
-1.269000e-05,3.26e+00,
-1.268000e-05,3.26e+00,
-1.267000e-05,3.26e+00,
-1.266000e-05,3.26e+00,
-1.265000e-05,3.26e+00,
-1.264000e-05,3.26e+00,
